"observed_strength","hidden_strength","n_total","n_control","ps_observed_min","ps_observed_max","ps_observed_iqr","weight_cv_control","var_observed_control","var_ideal_control","epsilon_added_to_denominator","original_variance_ratio","stabilized_variance_ratio","original_R2","stabilized_R2","tau_observed","tau_ideal","tau_gap_observed_minus_ideal","original_bound","stabilized_bound","flag_good_overlap_instability","diagnostic_status","replicate","sample_size","grid_type"
0.002,0.12,600,299,0.49861521561943,0.501480114648348,0.000698842372081954,0.002096837483376,4.3382211866505e-06,0.0165470641672874,9.86693229009743e-05,3814.25092344433,160.639342621463,0.99973782532401,0.993774874923658,0.225132596204793,0.12387490672787,0.101257689476922,0.155782105392923,0.155316828281736,TRUE,"unstable_good_overlap_warning",11,600,"sample_size"
0.002,0.12,600,294,0.498449793323101,0.501551872561921,0.00065939216040628,0.00197671674337283,3.60711938813342e-06,0.0152095789758611,9.23148641727131e-05,4216.54437773727,158.561973087359,0.999762838971818,0.993693317631403,-0.0390087708978805,-0.142328924816327,0.103320153918447,0.159035061620601,0.158551578863058,TRUE,"unstable_good_overlap_warning",12,600,"sample_size"
0.002,0.12,600,295,0.498295415912673,0.501432223327762,0.000709364020449132,0.00210074197101841,4.12986803131827e-06,0.0127875524922767,9.358166102398e-05,3096.35862340011,130.870457313587,0.999677039993868,0.992358856073958,0.198926008042082,0.110194361355754,0.0887316466863275,0.137205555595188,0.136702423163439,TRUE,"unstable_good_overlap_warning",13,600,"sample_size"
0.002,0.12,600,301,0.498709185322375,0.501505779701695,0.000639660921419594,0.00194046379749857,3.8162056745386e-06,0.0131036501528268,0.000101349283702058,3433.68551654678,124.600286943018,0.999708767737994,0.991974336299423,0.0183703163849507,-0.067625804836813,0.0859961212217637,0.145993566954093,0.14542771728755,TRUE,"unstable_good_overlap_warning",14,600,"sample_size"
0.002,0.12,600,302,0.498532701913345,0.501581982474015,0.000670183209850572,0.00197511736765,4.00743350838905e-06,0.0136323484327606,0.000102726031189356,3401.76534538204,127.723282209246,0.99970603498523,0.992170573894572,0.03249109655696,-0.0520234786947682,0.0845145752517282,0.149128922764086,0.148565816810801,TRUE,"unstable_good_overlap_warning",15,600,"sample_size"
0.002,0.12,600,304,0.498557545013347,0.501708719854672,0.000664865606766263,0.00195343923879621,4.02474096830654e-06,0.0159135813210113,0.000105472228000212,3953.93925878096,145.333532707984,0.999747087667627,0.993119275494326,0.161673537823056,0.0730344947777891,0.0886390430452669,0.163838600187272,0.16329461401366,TRUE,"unstable_good_overlap_warning",16,600,"sample_size"
0.002,0.12,600,310,0.498433335979453,0.501407569942067,0.00063722493244972,0.00188106482508927,4.04256051331566e-06,0.0161480418136555,0.000114248104859912,3994.50837172776,136.511547743058,0.999749656301367,0.992674612393362,0.0806211060406173,0.00171570024259915,0.0789054057980182,0.15494639957588,0.154397162593895,TRUE,"unstable_good_overlap_warning",17,600,"sample_size"
0.002,0.12,600,295,0.498210933968194,0.501800721393784,0.000699055201690946,0.0020482116712713,3.92479495198237e-06,0.0133703362659328,9.35550637839139e-05,3406.63306733505,137.159988117723,0.999706455030456,0.992709244046145,0.310087522714297,0.214891215951087,0.0951963067632102,0.148633216248675,0.148112141184397,TRUE,"unstable_good_overlap_warning",18,600,"sample_size"
0.002,0.12,600,294,0.498474720166409,0.501610380333324,0.000659477798270303,0.00195208934744903,3.51768700251038e-06,0.0136436612325036,9.23119257586677e-05,3878.58874958656,142.374166391611,0.999742174263743,0.99297625387144,0.116157501414666,0.032302894492386,0.0838546069222804,0.140382297399199,0.1399064607573,TRUE,"unstable_good_overlap_warning",19,600,"sample_size"
0.002,0.12,600,295,0.498507915398133,0.501425828821733,0.000642043710632922,0.00197654172148959,3.65525912490492e-06,0.0127018125614568,9.35634436662554e-05,3474.94175581526,130.651944500248,0.999712225392461,0.992346076410688,0.218119532893798,0.143069274922915,0.0750502579708825,0.131774127791132,0.131287756570507,TRUE,"unstable_good_overlap_warning",20,600,"sample_size"
0.002,0.12,600,300,0.498451142623144,0.501483654368523,0.00067290700137923,0.00191599548680147,3.67075433064277e-06,0.0147361646270076,9.99922535602689e-05,4014.47857841994,142.154515162391,0.999750901647508,0.992965401071801,0.0987359683126718,0.015242996964915,0.0834929713477568,0.14004802657543,0.139571951025586,TRUE,"unstable_good_overlap_warning",21,600,"sample_size"
0.002,0.12,600,317,0.498486725513926,0.501420886458159,0.000652033407678776,0.00201251442328225,5.0809319965277e-06,0.0183286831341749,0.00012544847297614,3607.34667314987,140.418039429605,0.999722787940665,0.992878407902132,0.0222676614013171,-0.0606789857028884,0.0829466471042055,0.161922121220599,0.161366887346356,TRUE,"unstable_good_overlap_warning",22,600,"sample_size"
0.002,0.12,600,323,0.498595519775303,0.501522493456776,0.00066973298500439,0.00193427700081063,5.0858001609752e-06,0.0180856811950364,0.00013593207778073,3556.11322163482,128.250981074277,0.999718794105341,0.992202788691177,0.24472540091219,0.174928631028357,0.0697967698838328,0.159065638186515,0.158466572858667,TRUE,"unstable_good_overlap_warning",23,600,"sample_size"
0.002,0.12,600,290,0.498501408752686,0.501311598415348,0.000674753803722727,0.00195632073231844,3.34921686048017e-06,0.0116708541909199,8.75111022356849e-05,3484.65168936439,128.44830732509,0.999713027272409,0.992214767007641,-0.00747232530830533,-0.0820440148894603,0.074571689581155,0.132878180361547,0.132378921843961,TRUE,"unstable_good_overlap_warning",24,600,"sample_size"
0.002,0.12,600,310,0.498313386508648,0.501474770082435,0.0006770598227962,0.00198414790582587,4.49868581508871e-06,0.0176065588327517,0.000114271407709852,3913.71159410573,148.240674989908,0.999744488070734,0.993254213122896,0.0447824611196445,-0.0579818849347689,0.102764346054413,0.175617767767354,0.175046790117501,TRUE,"unstable_good_overlap_warning",25,600,"sample_size"
0.002,0.12,600,310,0.498319769634159,0.501535182344444,0.000665371726458641,0.00206418130932233,4.8688076938167e-06,0.0197761757374156,0.00011426860847034,4061.81081305203,165.994667117562,0.999753804387741,0.993975710079338,0.0205644894816379,-0.0896314487705869,0.110195938252225,0.183707373974387,0.183175734742926,TRUE,"unstable_good_overlap_warning",26,600,"sample_size"
0.002,0.12,600,318,0.498627220432181,0.501582624097895,0.00066159030027646,0.00191657586486196,4.67283296065388e-06,0.0197543107945533,0.000127212042873794,4227.48062275887,149.78450462622,0.999763452493521,0.993323741981886,-0.141570596617697,-0.23387444978303,0.0923038531653324,0.178261469840496,0.177686430418309,TRUE,"unstable_good_overlap_warning",27,600,"sample_size"
0.002,0.12,600,322,0.49848014100904,0.501363187367778,0.000777819802385116,0.00218542132174402,6.40763596343891e-06,0.0221106651065325,0.000134161368145535,3450.67435676635,157.294029695135,0.999710201573197,0.993642479616434,0.067240330252056,-0.0317603684487071,0.0990006987007631,0.19133061854355,0.190749096049875,TRUE,"unstable_good_overlap_warning",28,600,"sample_size"
0.002,0.12,600,314,0.498414248838163,0.501598901971129,0.000680036723484101,0.00193026642895323,4.4908650007037e-06,0.0161517822796253,0.000120530091135172,3596.58602008619,129.192599215696,0.999721958547796,0.992259618537975,0.301262698513407,0.223963812071512,0.0772988864418942,0.158448568005717,0.157856097355362,TRUE,"unstable_good_overlap_warning",29,600,"sample_size"
0.002,0.12,600,318,0.498461399461168,0.501372448564158,0.000631746454602622,0.0020035506194422,5.10588369803407e-06,0.0210223372202766,0.000127195070277539,4117.27694235786,158.897850609285,0.999757121025862,0.99370664866664,-0.0891743526519759,-0.179913048398999,0.0907386957470226,0.176190881687615,0.175656924071084,TRUE,"unstable_good_overlap_warning",30,600,"sample_size"
0.01,0.12,600,284,0.492137227536977,0.509132388932743,0.00313473951188153,0.00956870226116617,7.38662739191536e-05,0.0109253228445757,8.06752109258894e-05,147.906781605547,70.6950813597426,0.993238984790658,0.985854744336295,0.166716157982502,0.0861338496387281,0.0805823083437738,0.122334936271109,0.121879338041071,TRUE,"unstable_good_overlap_warning",1,600,"sample_size"
0.01,0.12,600,298,0.491582332885446,0.507816959048709,0.00343667218639399,0.0102406095519694,0.000102147494235632,0.0126293431357526,9.74038451610656e-05,123.63830586602,63.2886913910718,0.991911891763677,0.984199388895232,0.328136546566902,0.244934279550973,0.0832022670159287,0.13757501769793,0.137039124187477,TRUE,"unstable_good_overlap_warning",2,600,"sample_size"
0.01,0.12,600,315,0.493679763442649,0.50759855862092,0.00343178172125069,0.00910700849097198,0.000101488235734563,0.0175291291485516,0.000122366973800177,172.720798836213,78.3056565222854,0.99421030931574,0.98722953047823,0.0746564628643118,-0.0143744112277358,0.0890308740920476,0.163859543990972,0.163283266415359,TRUE,"unstable_good_overlap_warning",3,600,"sample_size"
0.01,0.12,600,294,0.492712744223905,0.508170532285944,0.00359066494696492,0.0104232179789437,0.000100139552935541,0.01236878797012,9.21726359961153e-05,123.515510180894,64.31619357479,0.991903850791407,0.984451816184719,0.00263013869145001,-0.0840513856302277,0.0866815243216777,0.137193682682254,0.136677352620552,TRUE,"unstable_good_overlap_warning",4,600,"sample_size"
0.01,0.12,600,285,0.49073243329025,0.507618645463503,0.00355581124325088,0.0107232795298635,9.4096723387759e-05,0.0101245091731189,8.18312615501021e-05,107.596830246653,57.5491680683717,0.990706045915037,0.982623554196093,0.130611962830268,0.0620521992101615,0.0685597636201063,0.124418371741754,0.123909810249452,TRUE,"unstable_good_overlap_warning",5,600,"sample_size"
0.01,0.12,600,304,0.49244890066099,0.507841381812212,0.00345144910748652,0.0104393055083079,0.000114869227307966,0.0155411549759473,0.000105404823346338,135.294328517431,70.5537258237353,0.992608707172295,0.985826404086748,0.124029317131194,0.0357439670144634,0.0882853501167307,0.154673525617947,0.154144192736167,TRUE,"unstable_good_overlap_warning",6,600,"sample_size"
0.01,0.12,600,292,0.493723254815087,0.509225622893923,0.00339073449411065,0.0098565123177556,8.73312241421452e-05,0.0132537580217653,8.9892407079321e-05,151.76425330066,74.7855008410407,0.993410833063443,0.986628424109567,0.107769214057682,0.00755069541179987,0.100218518645882,0.146072397327827,0.145572896258408,TRUE,"unstable_good_overlap_warning",7,600,"sample_size"
0.01,0.12,600,317,0.491511249891391,0.506818530669304,0.00320172579557632,0.00962513482378945,0.000116160644206018,0.0179479809882347,0.00012538493775844,154.509998725582,74.3047371939745,0.993527926941634,0.986541907854549,0.127558566914006,0.0393447730623251,0.0882137938516806,0.164852312978539,0.164271708746121,TRUE,"unstable_good_overlap_warning",8,600,"sample_size"
0.01,0.12,600,311,0.491579506228592,0.507673036706684,0.00329122998432252,0.0104313788147806,0.000126206157600023,0.0184295632620208,0.000115983740448417,146.027449155282,76.0955077421718,0.993151972414881,0.986858619783599,0.072335469901652,-0.0134630559615629,0.0857985258632149,0.162424358906012,0.161908920034708,TRUE,"unstable_good_overlap_warning",9,600,"sample_size"
0.01,0.12,600,287,0.493074985907744,0.506871202503661,0.0031201059007086,0.0101005602947033,8.58058097329064e-05,0.0127372300867904,8.41057645505008e-05,148.442513699695,74.9638754187817,0.99326338543402,0.986660241424105,0.0932972013734594,0.00298521259780093,0.0903119887756585,0.141318245239628,0.140847725141601,TRUE,"unstable_good_overlap_warning",10,600,"sample_size"
0.01,0.12,600,295,0.492642442502681,0.507790796355518,0.0033880025596188,0.0103625508057498,0.000100446215869594,0.0119471944585704,9.3540617914961e-05,118.941210031058,61.5876563655818,0.991592485062672,0.983762980132512,0.198654831985821,0.106492770830089,0.0921620611557323,0.136276580711877,0.135737502048767,TRUE,"unstable_good_overlap_warning",11,600,"sample_size"
0.01,0.12,600,285,0.492678131883776,0.506968260445959,0.00328158307232418,0.0102679301721478,8.63206855147578e-05,0.0126100987449498,8.18745766740477e-05,146.084321153751,74.9729723706159,0.993154638416346,0.986661860022614,0.240304774654298,0.145125766922642,0.0951790077316562,0.139790181192758,0.139332490662535,TRUE,"unstable_good_overlap_warning",12,600,"sample_size"
0.01,0.12,600,310,0.491859289459641,0.508401670167127,0.00347634494472404,0.0107521261538784,0.000131803968241453,0.0165217634588162,0.000114009169812302,125.351032136982,67.2126949341622,0.992022403142982,0.985121858289129,0.0284863152467681,-0.0729963632811456,0.101482678527914,0.165387408700457,0.164811184399145,TRUE,"unstable_good_overlap_warning",13,600,"sample_size"
0.01,0.12,600,317,0.492069854600652,0.507759215840015,0.00376876511521285,0.0103034043319827,0.000133213719946056,0.0194017746636151,0.000125483744564248,145.643967239048,74.9979312721184,0.99313394149475,0.986666298882676,0.111048871298518,0.0150958679152418,0.0959530033832762,0.173634829601062,0.173068520107995,TRUE,"unstable_good_overlap_warning",14,600,"sample_size"
0.01,0.12,600,296,0.491678610078774,0.507821502672714,0.00366964870533748,0.00952429371453269,8.60409586226554e-05,0.0123794550399739,9.48505122313136e-05,143.87862755302,68.4358139249562,0.993049697394205,0.985387767856512,0.0293338073362371,-0.0695612732678863,0.0988950806041234,0.14929231455035,0.148715262795937,TRUE,"unstable_good_overlap_warning",15,600,"sample_size"
0.01,0.12,600,292,0.493014916022361,0.507282518485345,0.0033841140765698,0.0098432984054899,8.71184980712837e-05,0.0127253727454585,8.99143640933216e-05,146.069698481787,71.8814156302036,0.993153953144329,0.986088198302263,0.0241431937538119,-0.0588276802679849,0.0829708740217968,0.134082845545093,0.133605030606689,TRUE,"unstable_good_overlap_warning",16,600,"sample_size"
0.01,0.12,600,303,0.491614567598234,0.506520084981577,0.00304714651130938,0.00981209849529526,0.000100138907993428,0.0154616524566106,0.000104010947585078,154.402047779723,75.7367788127812,0.993523401960143,0.9867963753453,0.133385994213529,0.0474398891487949,0.0859461050647344,0.153182695662271,0.152663224109937,TRUE,"unstable_good_overlap_warning",17,600,"sample_size"
0.01,0.12,600,283,0.49209700316084,0.507216795493848,0.00356690023277745,0.0101975966548804,8.29726275032518e-05,0.0126434655655633,7.97882945901006e-05,152.381164078091,77.6812112081277,0.993437509117022,0.987126874253792,0.111066153048186,0.0103912782968667,0.100674874751319,0.146213288659263,0.14574815186867,TRUE,"unstable_good_overlap_warning",18,600,"sample_size"
0.01,0.12,600,289,0.493112322211656,0.508410355416413,0.00340607788176234,0.0103993674715899,9.35009335507252e-05,0.0116911567221841,8.64573854006487e-05,125.037860887684,64.9659142756451,0.992002422363109,0.984607312755469,0.116190431768328,0.0270312774742472,0.0891591542940812,0.133863465327146,0.133363573991455,TRUE,"unstable_good_overlap_warning",19,600,"sample_size"
0.01,0.12,600,294,0.492711758304706,0.508416686831866,0.00338734495073512,0.010160030595941,9.52388619279969e-05,0.0132661813258544,9.22622763382108e-05,139.293782572538,70.7525375500362,0.99282092867656,0.985866231309473,0.150103851385026,0.0605009362343552,0.0896029151506704,0.142247586056838,0.141748489257387,TRUE,"unstable_good_overlap_warning",20,600,"sample_size"
0.01,0.12,600,296,0.492103467515015,0.507270729926362,0.00305564606255987,0.00995669698754081,9.39949380135647e-05,0.0121584938577572,9.48143091442413e-05,129.352645096724,64.3956482046413,0.992269195583498,0.984471000325641,0.268622611695395,0.193045964426267,0.0755766472691283,0.125798983486251,0.125303684393181,TRUE,"unstable_good_overlap_warning",21,600,"sample_size"
0.01,0.12,600,285,0.492510645059769,0.508256223838197,0.0034480414207107,0.0104648667713759,8.9804133677635e-05,0.010751822155841,8.20028450505816e-05,119.725247775746,62.5808231739495,0.991647542865202,0.984020664010437,-0.0674437962992158,-0.137774682896703,0.0703308865974874,0.117057677627587,0.116606656498999,TRUE,"unstable_good_overlap_warning",22,600,"sample_size"
0.01,0.12,600,290,0.491425811501639,0.506727095895961,0.00335463272363523,0.00976518789798046,8.3448951689823e-05,0.0114264148188589,8.75104015911152e-05,136.927002526413,66.8370264602127,0.992696838596119,0.985038233252413,0.197212121251308,0.113069394894843,0.0841427263564647,0.137908205014591,0.13737519761834,TRUE,"unstable_good_overlap_warning",23,600,"sample_size"
0.01,0.12,600,287,0.492568185763811,0.508281415258084,0.00362754894986828,0.0102755656100415,8.8669746871918e-05,0.0120565968363282,8.39777037874773e-05,135.971932498508,69.8336221605373,0.992645541019938,0.985680250156563,0.31797628937028,0.218913896633935,0.0990623927363452,0.141008858440381,0.140513265257093,TRUE,"unstable_good_overlap_warning",24,600,"sample_size"
0.01,0.12,600,330,0.490575788047277,0.507880722639199,0.00318748808229924,0.00991017989723447,0.000146557215872314,0.0213425295703048,0.000149225873508609,145.625921202673,72.1560168127761,0.993133090649375,0.986141141873245,-0.0244587077765617,-0.115912855874589,0.0914541480980278,0.175775358382223,0.175155510391192,TRUE,"unstable_good_overlap_warning",25,600,"sample_size"
0.01,0.12,600,291,0.4926181192596,0.506412704413727,0.00319314371002644,0.00940715351204939,7.83352524715247e-05,0.0127967571043861,8.85198735998101e-05,163.358854419187,76.6938205956893,0.993878507513073,0.986961139864556,-0.0504915803624468,-0.133356046046309,0.0828644656838624,0.142235949776105,0.141740106315258,TRUE,"unstable_good_overlap_warning",26,600,"sample_size"
0.01,0.12,600,290,0.492470163582875,0.511690300232739,0.00333912217916654,0.0102061266944785,9.11346353855121e-05,0.0131832320217808,8.7490631255032e-05,144.656660621003,73.8038479646335,0.993087079463144,0.986450570971866,0.172031197659124,0.081246578807092,0.0907846188520318,0.153227176598297,0.152714332317077,TRUE,"unstable_good_overlap_warning",27,600,"sample_size"
0.01,0.12,600,297,0.492826038924631,0.508269268544555,0.0031509454286075,0.00960666416026136,8.85628138879603e-05,0.0137150356727,9.59635244561355e-05,154.862239246945,74.3256263348424,0.99354264793753,0.986545690237511,0.109151731007132,0.0136004398897016,0.0955512911174303,0.152740435626932,0.152201653210991,TRUE,"unstable_good_overlap_warning",28,600,"sample_size"
0.01,0.12,600,306,0.493881524861902,0.50827034854437,0.00356753447500141,0.00996269856342385,0.000107690679925489,0.014155827294102,0.000108498601015903,131.448954578952,65.4788583062986,0.992392484191273,0.984727894989827,0.0899297432751992,0.00548379014920686,0.0844459531259923,0.141544620476062,0.140996962042762,TRUE,"unstable_good_overlap_warning",29,600,"sample_size"
0.01,0.12,600,322,0.492877398276398,0.508818567175804,0.00335492804783888,0.00934840862126275,0.000117049199948035,0.0244993716655196,0.000133934689455154,209.30832228154,97.6133238024812,0.995222359105937,0.989755496882541,-0.0510791657020773,-0.168917979691659,0.117838813989581,0.209249730294519,0.208674223368792,TRUE,"unstable_good_overlap_warning",30,600,"sample_size"
0.05,0.12,600,315,0.451689041773422,0.543612715767765,0.017531575307845,0.0518129963889073,0.00326598428980537,0.019262994069252,0.000121656879913476,5.89806697153462,5.68625574675335,0.830452925538787,0.824137350738935,0.0987138194114501,0.025637095903442,0.0730767235080081,0.148511050290623,0.14794526102681,FALSE,"stable",1,600,"sample_size"
0.05,0.12,600,326,0.462954380767392,0.543441016225229,0.0172829271892613,0.0512826224649556,0.0037310739607541,0.0215994271423878,0.000141870927004398,5.7890643202426,5.57700348658683,0.827260513153515,0.82069224048271,0.0373503472366319,-0.0352540025032245,0.0726043497398564,0.151701270574886,0.151097832470333,FALSE,"stable",2,600,"sample_size"
0.05,0.12,600,291,0.453730107355612,0.536650723921735,0.015550878764254,0.0499400791471868,0.00222765527539663,0.0143550930464808,8.93201683603951e-05,6.44403701282951,6.1956172583356,0.844817775253449,0.838595581634001,0.175611106335131,0.0733846680978523,0.102226438237279,0.136923482554676,0.136418320994691,FALSE,"stable",3,600,"sample_size"
0.05,0.12,600,277,0.460990258032947,0.53526789013524,0.0175801389302932,0.0500389855973766,0.00183492204586585,0.0125733110994819,7.32825587093067e-05,6.85223174892363,6.58907911097993,0.854062145496307,0.848233723839555,0.224436957290099,0.147311079760675,0.0771258775294247,0.121852339646786,0.1214358461593,FALSE,"stable",4,600,"sample_size"
0.05,0.12,600,327,0.452426230578246,0.534656058734914,0.0166653746537455,0.0493323506246568,0.00353440563106488,0.0270755119785341,0.000145228807520688,7.66055591937717,7.35820702584297,0.869461170896158,0.864097327448403,-0.0701636964697786,-0.157460200621906,0.0872965041521276,0.187681747132886,0.187101932319396,FALSE,"stable",5,600,"sample_size"
0.05,0.12,600,291,0.465991389499699,0.53725236333129,0.0165783289280185,0.050957028890563,0.00232441203684053,0.0129207630952233,8.95168764390873e-05,5.5587231912574,5.35258640970868,0.820102572912288,0.813174431301815,0.252329227341297,0.17978994348102,0.0725392838602773,0.129537981041309,0.128989658818044,FALSE,"stable",6,600,"sample_size"
0.05,0.12,600,313,0.459218530415166,0.538793304789659,0.0154062439554279,0.0481573891408405,0.00273927587708553,0.0231575535439708,0.000118116319491589,8.45389605978985,8.10443647592769,0.881711344340226,0.876610791759518,0.0102383783267566,-0.086603712910176,0.0968420912369325,0.17868393574866,0.17816635780395,FALSE,"stable",7,600,"sample_size"
0.05,0.12,600,301,0.459284679156086,0.536670620454663,0.0167475281878843,0.0515738748208637,0.00268806804400783,0.0183055560731768,0.000101060335189657,6.8099303192801,6.56318160530277,0.853155619350638,0.847634872819603,0.0120688777478783,-0.0822985521033521,0.0943674298512305,0.155322741516107,0.154819381294285,FALSE,"stable",8,600,"sample_size"
0.05,0.12,600,303,0.45823179353064,0.537106074610462,0.0167045895235504,0.0508931728117023,0.00266797836520952,0.0169904791394228,0.000103006172513578,6.36829719497689,6.1315676461276,0.84297215262052,0.836909570649269,0.169015316168348,0.0824495309404398,0.0865657852279085,0.152430959330733,0.151881835174157,FALSE,"stable",9,600,"sample_size"
0.05,0.12,600,309,0.464652927534717,0.543661458908264,0.0167721437263707,0.0494279555228643,0.00276094049121903,0.0206345016159135,0.000113008666847109,7.47372197319719,7.17984225921322,0.866197859167591,0.860721174101451,0.0778150498154464,-0.0160796264259664,0.0938946762414128,0.169967363430533,0.169429187447883,FALSE,"stable",10,600,"sample_size"
0.05,0.12,600,306,0.465110266694121,0.537111455972126,0.0170214960718698,0.049294040930638,0.00258550368040292,0.0190560717142997,0.0001064035989498,7.37035180368805,7.07902232014539,0.864321266252228,0.858737555162919,0.19271918487484,0.093093625597012,0.0996255592778278,0.164896482509391,0.164362985177547,FALSE,"stable",11,600,"sample_size"
0.05,0.12,600,304,0.45312482266955,0.560601869139769,0.0169242136476413,0.0529990017556605,0.00295019461329772,0.0185511366863428,0.000105030464545454,6.2881060804346,6.071937815933,0.840969604009784,0.835307931287445,0.168186404633728,0.0758524590547704,0.092333945578958,0.155232902463954,0.154709481577843,FALSE,"stable",12,600,"sample_size"
0.05,0.12,600,300,0.466100118678414,0.535674712262925,0.016459078111028,0.0510168307046084,0.00261100268137711,0.0185317173814109,0.000100318346796299,7.09754820000292,6.8349403072699,0.859106275600976,0.853692943164937,0.129523307561372,0.0311799137660995,0.0983433937952721,0.155468260015483,0.154977673838869,FALSE,"stable",13,600,"sample_size"
0.05,0.12,600,286,0.459944525195522,0.535822324283682,0.016983719060466,0.0492526927143292,0.00199384488931553,0.0136970293256614,8.21923526043252e-05,6.86965641061651,6.59767996887899,0.854432312152529,0.848431569170229,0.109778586013644,0.0293731930586389,0.0804053929550046,0.129124690889341,0.128670465717146,FALSE,"stable",14,600,"sample_size"
0.05,0.12,600,320,0.457367624795986,0.533455476202485,0.018132258617582,0.0482001857585455,0.00302866430238798,0.0246476802528784,0.000130362810476453,8.13813542605058,7.80230095288078,0.877121730267728,0.87183268037991,-0.0409845158412998,-0.14029092357477,0.0993064077334704,0.191249809082469,0.190672318385298,FALSE,"stable",15,600,"sample_size"
0.05,0.12,600,305,0.461195298926111,0.54640782111132,0.0172745622063331,0.0494530301786373,0.00262104904654122,0.0174381241116996,0.000107173973475051,6.65310866071403,6.39175169469673,0.849694323210907,0.843548365492717,0.0667609602464039,-0.0227407299042315,0.0895016901506354,0.161607420223666,0.1610218949844,FALSE,"stable",16,600,"sample_size"
0.05,0.12,600,303,0.45516445932466,0.534675504406413,0.0183890711410338,0.0552406000731022,0.00317568736475701,0.0180082898101589,0.000104068900409582,5.67067464197212,5.49074027281235,0.823654139386099,0.817875195271657,0.0763901441440478,-0.00816232934031946,0.0845524734843672,0.152890246047018,0.152352945624075,FALSE,"stable",17,600,"sample_size"
0.05,0.12,600,305,0.46385651091032,0.531899310226407,0.0165356728714618,0.0480733892065688,0.00246461667314529,0.0197312919208891,0.000106644852924667,8.0058258697522,7.67377869611242,0.875090962972574,0.869686103860852,0.171209244713312,0.0765541275477257,0.0946551171655867,0.158265595198659,0.157776087141488,FALSE,"stable",18,600,"sample_size"
0.05,0.12,600,298,0.461105294076163,0.536694975123638,0.0170043129024913,0.0511916236835577,0.00255081108700512,0.016997120033555,9.73375670204114e-05,6.66341781253238,6.41849165367554,0.849926865141305,0.844200155744169,0.0903721350397114,0.00450997536175146,0.08586215967796,0.142901159628593,0.142418920153752,FALSE,"stable",19,600,"sample_size"
0.05,0.12,600,285,0.460286643591093,0.538075408102862,0.0179960507527057,0.0519557330265405,0.00220349167378738,0.0136188807860425,8.16289971008983e-05,6.18059099022339,5.95980814472637,0.838203174812599,0.832209363839192,0.162456852737804,0.0795870976439841,0.08286975509382,0.131370894142602,0.130900348909525,FALSE,"stable",20,600,"sample_size"
0.05,0.12,600,303,0.462763707063264,0.534483552466988,0.0158224574720094,0.0494701876835499,0.0025419574940757,0.019768247114695,0.000103867856215058,7.77678114632798,7.47148601948448,0.871412094389183,0.866157816879781,0.0240351119037161,-0.0813471441817555,0.105382256085472,0.175215206583808,0.174686167978288,FALSE,"stable",21,600,"sample_size"
0.05,0.12,600,308,0.467390723577036,0.543383476350597,0.0162211796261685,0.0467843981349388,0.00243701622066868,0.0167019424819785,0.000111341309869333,6.85343919352158,6.55400283587854,0.854087856948482,0.847421488052201,0.0533062130515755,-0.0265276400443555,0.0798338530959309,0.141544680573032,0.140991202668949,FALSE,"stable",22,600,"sample_size"
0.05,0.12,600,303,0.453967451100526,0.532038527015394,0.016111538977819,0.0473853358077852,0.00231741813600786,0.0192056932771133,0.000103208739976005,8.28753904127045,7.93418162363713,0.879336918351735,0.873963056628191,-0.220832371682089,-0.318890878789786,0.0980585071076967,0.161862136088033,0.161366786849132,FALSE,"stable",23,600,"sample_size"
0.05,0.12,600,326,0.461178376392335,0.538130563826359,0.0155804461343028,0.0507501331830536,0.00359422249780757,0.0223525120944053,0.000139550239346547,6.21901179129562,5.98657542061394,0.839202748996289,0.832959592130646,0.233431580026379,0.160252077250683,0.0731795027756958,0.161223170048629,0.160622349477003,FALSE,"stable",24,600,"sample_size"
